id;name;surname;gender;date_of_birth;year;hogsmeade_consent;house_id;dormitory_id
480;Elisha;Yeager;M;2010-12-27;4;1;3;10
481;Christi;Lomas;F;2008-02-26;6;1;1;107
482;Justin;Galbraith;M;2010-04-14;4;1;2;112
483;Robin;Rodgers;F;2009-09-11;5;0;0;11
484;Sky;Leavitt;M;2012-09-15;2;0;2;54
485;Sharleen;Malghum;F;2011-03-08;3;1;3;21
486;Dutton;Beesly;M;2008-11-21;6;1;2;46
487;Eustace;Armstead;M;2010-11-13;4;1;1;16
488;Maud;Williams;F;2008-06-30;6;1;1;11
489;Maud;Roth;F;2007-09-26;7;1;3;125
490;Petra;Bostick;F;2012-08-16;2;0;0;103
491;Randi;Wharton;M;2012-01-11;2;0;1;42
492;Bradley;Allum;M;2010-05-05;4;1;3;78
493;Jefferson;Bellows;M;2007-12-20;7;1;1;54
494;Gerald;Fleetwood;M;2011-07-08;3;1;0;46
495;Winnie;Hassell;M;2013-02-08;1;0;3;84
496;Robin;Gower;M;2011-02-07;3;1;2;120
497;Evander;Wakefield;M;2013-04-14;1;0;3;64
498;April;Knowles;F;2009-08-11;5;1;2;79
499;Charla;Hathaway;F;2013-02-21;1;0;2;41
500;Amy;Farebrother;F;2007-06-24;7;1;1;97
501;Nettie;Woolley;F;2007-07-11;7;1;0;75
502;Hobart;Catleugh;M;2009-12-29;5;1;2;116
503;Mayola;Kovacich;F;2007-06-03;7;1;1;1
504;Tori;Boyce;F;2007-08-27;7;1;3;41
505;Emily;Murphy;F;2010-08-19;4;1;1;19
506;Armistead;Blythe;M;2007-03-31;7;1;0;12
507;Ronnie;Orchardson;M;2013-12-31;1;0;0;32
508;Scarlett;Coppersmith;F;2013-10-06;1;0;3;33
509;Chance;Ranford;M;2010-08-17;4;1;0;114
510;Karlee;Pickering;F;2008-12-19;6;1;3;63
511;Shahaf;Hayman;M;2009-03-20;5;1;1;14
512;Woodrow;Marsden;M;2008-12-19;6;1;2;78
513;Jayden;Fearon;F;2013-01-23;1;0;0;93
514;Guy;Coulson;M;2012-01-28;2;0;1;126
515;Mina;Burt;F;2007-02-01;7;1;1;101
516;Colette;McHugh;F;2010-02-26;4;1;2;91
517;Annie;Cust;F;2013-06-10;1;0;0;25
518;Eadgifu;Townsend;F;2011-12-26;3;1;1;83
519;Naomi;Coombs;F;2009-03-25;5;1;2;19
520;Maura;Golds;F;2013-07-23;1;0;1;67
521;Kirsteen;Wheat;F;2010-01-19;4;1;0;9
522;Miranda;Rettenmund;F;2008-12-19;6;1;3;41
523;Mason;Griffith;M;2013-01-28;1;0;1;86
524;Lotty;Sparshott;F;2011-02-08;3;1;0;115
525;Wally;Hodgson;M;2012-06-22;2;0;3;68
526;Seymour;Wick;M;2012-07-10;2;0;3;2
527;Alicia;Butterworth;F;2013-08-09;1;0;0;51
528;Reggie;Hoskins;M;2008-05-26;6;1;2;16
529;Ana;Rawling;F;2013-10-10;1;0;1;73
530;Ada;Brookes;F;2010-03-06;4;1;2;11
531;Jerry;Maxse;F;2013-04-03;1;0;1;47
532;Carry;Rylance;F;2012-01-18;2;0;2;83
533;Rosamund;Bowers;F;2011-07-09;3;1;1;87
534;Dexter;Cushing;M;2009-12-28;5;1;0;106
535;Chaz;Jeffress;M;2012-08-08;2;0;1;84
536;Carroll;Prichard;M;2013-01-17;1;0;2;114
537;Arnaut;Liddell;M;2007-05-25;7;1;2;106
538;Hester;Dy;F;2010-07-30;4;1;1;23
539;Butch;Taft;M;2012-10-16;2;0;2;52
540;Ivy;Streatfeild;M;2013-11-22;1;0;0;56
541;Jemma;Hazell;F;2011-11-06;3;1;2;39
542;Autumn;Farwell;F;2010-10-12;4;1;1;57
543;Faye;Cossins;F;2010-03-09;4;0;2;21
544;Marcus;Kendle;M;2007-02-23;7;1;1;56
545;Ev;Hughes;M;2013-03-26;1;0;2;110
546;Jasmine;Mebane;F;2008-06-11;6;1;1;13
547;Canute;FitzGeorge;M;2011-12-09;3;1;3;86
548;Felix;Harper;M;2007-08-25;7;1;1;40
549;Demetrius;Croucher;M;2008-09-14;6;1;3;104
550;Vivian;MacAndrew;F;2007-04-23;7;1;0;59
551;Emo;Curren;M;2012-03-22;2;0;3;56
552;Cleve;Gemmell;M;2012-03-28;2;0;2;8
553;Davina;Beech;F;2009-02-16;5;1;0;47
554;Mabel;Sibley;F;2013-12-22;1;0;1;3
555;Coloman;Cairns;M;2011-09-12;3;1;0;68
556;Toddy;Boone;M;2009-06-30;5;1;1;102
557;Pierse;Hope;M;2008-05-05;6;1;0;122
558;Sid;Redding;M;2011-12-14;3;1;3;60
559;Gabe;Gaulden;M;2008-07-05;6;1;1;10
560;Rex;Grodin;M;2007-07-22;7;1;3;100
561;Rhiannon;Hartnell;F;2007-04-16;7;1;0;33
562;Archibald;Carder;M;2007-05-28;7;1;0;118
563;Ethelreda;Livingston;F;2010-04-24;4;0;2;67
564;Byron;Dobson;M;2012-02-02;2;0;3;60
565;Aaron;Daly;M;2013-06-09;1;0;1;76
566;Susan;Lawton;F;2009-01-24;5;1;1;27
567;Kirstin;Flear;F;2010-02-18;4;1;3;17
568;Amelia;Lester;F;2013-04-11;1;0;3;61
569;Russell;Gooding;M;2013-10-02;1;0;2;68
570;Roger;Appleyard;M;2008-03-10;6;1;3;96
571;Ivor;Slowey;M;2007-01-12;7;1;0;118
572;Bobbi;Bryant;F;2013-02-18;1;0;0;91
573;Temperance;Sykes;F;2009-09-17;5;1;3;89
574;Nestor;Liddell;M;2013-06-28;1;0;0;114
575;Lee;Owen;M;2013-09-14;1;0;2;110
576;Bettina;Lampkin;F;2013-11-07;1;0;0;7
577;Enoch;Coyle;M;2010-12-09;4;1;3;28
578;Alexa;Teresi;F;2011-03-17;3;1;1;39
579;Ellis;Bush;F;2010-01-23;4;0;2;63
580;Paris;Rakestraw;F;2013-02-15;1;0;0;51
581;Janee;Humphrey;F;2011-06-13;3;1;0;63
582;Micah;Rylance;M;2010-03-29;4;1;2;32
583;Hector;Chipp;M;2013-11-12;1;0;1;14
584;Desmond;Symmons;M;2009-06-16;5;1;1;94
585;Zak;Quarrie;M;2013-04-30;1;0;1;102
586;Charly;Wren-Lewis;M;2010-07-28;4;1;1;86
587;Brian;Astle;M;2008-05-26;6;1;2;46
588;Jessie;Swanston;F;2008-01-26;6;1;2;3
589;Adriana;Greenall;F;2011-02-10;3;1;2;101
590;Felicity;Hiett;F;2011-05-28;3;1;2;117
591;Montie;Cadman;M;2011-06-14;3;1;0;10
592;Clementine;Cusick;F;2012-05-08;2;0;0;75
593;Griffin;Crossley;M;2012-10-12;2;0;1;54
594;Rhoda;Maddux;F;2013-03-21;1;0;2;91
595;Leon;Ord;M;2009-06-10;5;1;2;10
596;Lara;Entwistle;F;2007-06-30;7;1;1;83
597;Cosmo;Marson;M;2008-02-06;6;1;0;54
598;Elmer;Whittington;M;2013-04-18;1;0;1;32
599;Jacinta;Stuart;F;2010-03-30;4;1;2;43
600;Toddy;Letchford;M;2009-03-31;5;1;1;18
601;Estelle;Thruston;F;2009-02-17;5;1;0;75
602;Adel;Allen;M;2013-12-03;1;0;1;74
603;Julius;Monyn;M;2010-12-20;4;1;0;44
604;Carson;Bassett;M;2009-12-24;5;1;1;28
605;Alicia;Timmins;F;2012-06-30;2;0;3;109
606;Jake;Hom;M;2010-06-08;4;1;1;110
607;Sadie;Shurtleff;F;2009-09-14;5;1;0;119
608;Alma;Leech;F;2011-02-04;3;1;2;9
609;Ebony;Dyer;F;2009-11-15;5;1;1;13
610;Harvey;Baskerville;M;2011-09-19;3;1;3;64
611;Asher;Wrobleski;M;2007-11-30;7;1;3;62
612;Rosalind;Barnfather;F;2012-12-18;2;0;0;49
613;Josie;Kovach;F;2013-11-13;1;0;2;3
614;Audra;Jeffrey;F;2011-03-16;3;1;0;49
615;Lindsay;Wickwar;F;2013-02-15;1;0;2;103
616;Laurens;Battley;M;2007-11-10;7;1;1;116
617;Jethro;Duke;M;2013-04-29;1;0;0;40
618;Drew;Fishlock;F;2011-07-10;3;1;1;41
619;Addison;Howard;F;2011-09-18;3;0;0;63
620;Jemma;Applegate;F;2011-12-13;3;1;1;37
621;Montie;Longuet-Higgins;M;2011-12-25;3;1;2;48
622;Sunngifu;Chapman;F;2010-09-18;4;1;3;87
623;Maud;Crowne;F;2013-11-03;1;0;2;61
624;Simone;Adkin;F;2010-11-12;4;1;1;83
625;Jess;Hiett;M;2012-09-16;2;0;1;12
626;Jet;Ingram;M;2007-03-02;7;1;0;44
627;Madison;Aldred;F;2008-11-21;6;1;0;87
628;Shawna;Kavanagh;F;2012-04-02;2;0;1;55
629;Shepherd;Rea;M;2011-06-26;3;1;0;74
630;Sidney;Bibbs;M;2008-03-19;6;1;2;28
631;Samson;Minhinnick;M;2013-03-17;1;0;3;60
632;Grace;Bedingfeld;F;2011-05-12;3;1;3;5
633;Duke;Fleming;M;2008-10-09;6;1;0;106
634;Francine;Coulson;F;2010-05-25;4;1;0;89
635;Sarina;Crowne;F;2009-02-18;5;1;2;31
636;Winston;Altman;M;2008-12-11;6;0;0;74
637;Petra;Ogle;F;2009-11-14;5;1;2;83
638;Juliet;Worrell;F;2009-08-27;5;1;0;69
639;Chuck;Skelton;M;2011-02-14;3;0;2;0
640;Dana;Grist;M;2013-12-27;1;0;3;28
641;Isabella;Morton;F;2010-12-18;4;1;0;103
642;Perry;Honeyball;F;2009-01-13;5;1;1;15
643;Ollie;Walle;M;2007-04-09;7;1;3;102
644;Max;Langton;M;2008-11-06;6;1;2;6
645;Fabienne;Swinton;F;2011-02-26;3;0;3;95
646;Zeph;Poore;M;2007-09-12;7;1;0;106
647;Spencer;Wixom;M;2011-01-20;3;1;0;42
648;Vernon;Hathaway;M;2008-09-28;6;1;3;72
649;Netty;Hardeman;F;2009-03-21;5;1;2;123
650;Sylvia;Keysor;F;2011-01-11;3;1;2;5
651;Ella;Cox;F;2011-02-25;3;1;1;95
652;Coral;Florey;F;2013-09-02;1;0;3;37
653;Dana;Smithson;F;2007-07-10;7;1;0;55
654;Devon;Watkin;F;2012-07-05;2;0;0;101
655;Whitney;Nash;F;2010-10-28;4;1;2;67
656;Bill;Joy;M;2012-07-22;2;0;0;44
657;Doris;Paisley;F;2013-01-25;1;0;0;65
658;Lisa;Whiteside;F;2009-11-17;5;1;2;77
659;Molly;Noseworthy;F;2013-07-19;1;0;2;79
660;Sherry;Parkin;F;2012-03-28;2;0;3;103
661;Braden;O'Dea;M;2011-01-25;3;1;3;20
662;Arda;Bainbridge;F;2013-05-08;1;0;2;43
663;Esther;Bettridge;F;2009-04-06;5;1;1;117
664;Julie;Hodnett;F;2012-11-20;2;0;3;65
665;Carol Ann;Lillywhite;F;2011-04-14;3;1;3;79
666;Stella;Haines;F;2010-08-14;4;1;2;55
667;Stefan;Ferguson;M;2013-03-14;1;0;1;48
668;Sam;Coolidge;M;2012-03-09;2;0;2;52
669;Newt;Sweet-Escott;M;2010-10-24;4;1;1;52
670;Astrid;Huckabee;F;2009-07-30;5;1;2;97
671;Joshua;Pilkington;M;2013-11-29;1;0;2;92
672;Brielle;Book;F;2009-02-02;5;1;1;23
673;Jayce;Tilley;M;2011-06-03;3;1;2;48
674;Woodrow;Mayhew;M;2008-01-27;6;1;0;86
675;Richie;Tyrwhitt-Drake;M;2008-01-09;6;1;2;88
676;Leonora;Wotherspoon;F;2009-08-06;5;1;3;101
677;Jarrod;Jolley;M;2011-06-17;3;1;1;116
678;Alvina;Sharland;F;2013-04-24;1;0;0;87
679;Barbara;Tollemache;F;2007-06-09;7;1;1;103
680;Ashton;Paynter;M;2008-08-04;6;1;2;56
681;Gaylord;Brannick;M;2008-06-06;6;1;2;92
682;Kane;Houchen;M;2008-07-20;6;1;0;46
683;Beau;Whitehead;F;2011-03-10;3;1;0;89
684;Neil;Acton;M;2008-05-15;6;1;0;102
685;Spring;Bawden;F;2010-04-11;4;1;2;87
686;Fancy;Whittaker;F;2007-01-17;7;1;1;115
687;Troy;Fryer;M;2011-08-03;3;1;2;52
688;Karlene;Preece;F;2009-03-30;5;1;3;51
689;Dickon;Lovejoy;M;2008-11-24;6;1;3;126
690;Liliana;Foster;F;2013-08-17;1;0;3;57
691;Sheena;Hawkins;F;2007-03-29;7;1;2;91
692;Valmai;Heard;F;2013-01-28;1;0;3;13
693;Murray;Cusden;M;2013-08-14;1;0;1;90
694;Tori;Hobson;F;2009-08-23;5;1;0;103
695;Janee;Malyon;F;2011-03-18;3;1;0;13
696;Opal;Bollin;F;2010-08-20;4;1;2;79
697;Amberley;Kirk;F;2008-03-08;6;1;3;89
698;Wilson;Murray;M;2007-05-18;7;1;2;90
699;Mikey;Stansfeld;M;2007-06-17;7;0;3;28
700;Gabe;Murphy;M;2008-02-06;6;0;2;4
701;Lucas;Croft;M;2010-08-05;4;1;0;12
702;Lily;Whitehead;F;2009-04-28;5;1;2;59
703;Jim;Boothe;M;2010-10-16;4;1;0;60
704;Galton;Hughes;M;2013-02-15;1;0;0;48
705;Blossom;Cortright;F;2009-04-21;5;1;0;25
706;Charlee;Hallissey;F;2010-09-15;4;1;3;79
707;Dane;Newhouse;M;2012-01-24;2;0;2;10
708;Odin;Horner;M;2009-09-16;5;1;1;80
709;Caleb;Hanson;M;2011-04-09;3;1;1;68
710;Jana;Stackhouse;F;2009-04-24;5;1;0;61
711;Albert;Pettigrew;M;2007-03-06;7;1;0;96
712;Audra;Foley;F;2008-05-26;6;1;1;27
713;Tracy;Dobbs;F;2013-07-09;1;0;3;33
714;Allen;Pattison;M;2011-12-18;3;0;2;94
715;Wednesday;Everett;F;2007-03-11;7;1;1;21
716;Melissa;Riggs;F;2008-12-08;6;0;3;85
717;Christy;Sydney;F;2013-10-09;1;0;2;109
718;Julien;Knox;M;2008-06-22;6;1;2;10
719;Teddy;Forbes;M;2007-07-16;7;1;3;60
720;Napoleon;Twort;M;2007-04-13;7;1;2;94
721;Morgan;Haylen;M;2008-10-07;6;1;1;4
722;Martina;Crutchfield;F;2007-06-28;7;1;2;43
723;Salma;Dillon;F;2009-04-19;5;1;1;97
724;Debbie;Hixon;F;2010-06-07;4;1;0;57
725;Elias;Ultan;M;2010-01-26;4;1;0;60
726;Dick;Gower;M;2008-12-26;6;1;3;20
727;Hunter;Bomer;F;2007-06-12;7;1;1;9
728;Kay;Hogarth;F;2013-02-11;1;0;1;35
729;Callum;Clairmont;M;2011-09-01;3;1;0;78
730;Mildred;Sharplin;F;2010-05-17;4;1;2;33
731;Wayne;Hynds;M;2013-01-01;1;0;2;116
732;Kristi;Yabsley;F;2007-07-29;7;1;0;125
733;Celestia;Hanbury;F;2013-10-25;1;0;1;37
734;Giles;Jaxon;M;2011-01-19;3;1;2;30
735;Mercedes;Salthouse;F;2010-10-09;4;1;2;121
736;Terry;Newman;M;2008-10-05;6;1;0;50
737;Ned;Rykener;M;2010-01-20;4;1;2;64
738;Clarence;Faulkner;M;2011-01-09;3;1;3;70
739;Jade;Sailor;F;2011-02-17;3;1;3;57
740;Moe;Watters;M;2011-10-21;3;1;0;38
741;Janey;Smithson;F;2012-04-07;2;0;2;23
742;Mildred;Bradbury;F;2008-09-21;6;1;1;19
743;Byron;Hartley;M;2011-01-24;3;1;0;46
744;Jean;Rateliff;F;2011-02-18;3;1;1;125
745;Alisha;Alger;F;2012-06-10;2;0;2;89
746;Eardwulf;Bain;M;2011-07-15;3;1;2;66
747;Gladys;Bridge;F;2010-08-05;4;1;3;13
748;Merle;Haver;F;2009-10-19;5;1;2;99
749;Marigold;Howe;F;2013-09-19;1;0;3;53
750;Zeb;Hawkesby;M;2007-07-17;7;1;3;112
751;Hazel;Baldwin;F;2013-11-08;1;0;3;3
752;Albert;Orton;M;2011-04-27;3;1;0;54
753;Winnie;Woolford;F;2009-02-01;5;1;1;119
754;Marilyn;Clark;F;2012-09-01;2;0;1;13
755;Kenneth;Dover;M;2011-12-14;3;1;1;112
756;Sydney;Geldart;M;2012-01-06;2;0;0;62
757;Erin;Carr;F;2013-06-20;1;0;1;43
758;Jayson;Barnbrook;M;2013-07-06;1;0;1;110
759;Wayne;Briggs;M;2013-01-28;1;0;0;38
760;Valda;Thimelby;F;2008-04-01;6;1;2;33
761;Jasper;Mebane;M;2009-01-24;5;1;3;106
762;Cari;Fesperman;F;2007-06-20;7;1;2;61
763;Eve;Hardstaff;F;2007-09-29;7;1;3;95
764;Emo;Alcorn;M;2009-03-23;5;1;1;92
765;Valmai;Greenwood;F;2007-08-14;7;1;3;93
766;Hugo;Legge;M;2008-10-15;6;1;1;60
767;Grayson;Bethune;M;2008-10-20;6;1;2;22
768;Liam;Roughead;M;2011-07-24;3;1;0;114
769;Alexis;Meredith;F;2010-12-24;4;1;2;53
770;Doug;Goodwine;M;2012-07-06;2;0;1;116
771;Ray;Henman;M;2013-12-09;1;0;3;74
772;Elbert;Gray;M;2013-12-04;1;0;1;2
773;Sadie;Pastor;F;2013-04-01;1;0;2;75
774;Colette;Cawley;F;2010-05-01;4;0;0;83
775;Stephanie;Cusden;F;2008-07-25;6;1;2;95
776;Millicent;Pelphrey;F;2012-01-15;2;0;1;31
777;Hobart;Howorth;M;2009-12-10;5;1;0;100
778;Casey;Stallybrass;M;2011-09-16;3;1;0;62
779;Melody;Beaton;F;2011-06-24;3;1;3;11
780;Lucia;Way;F;2009-01-08;5;1;1;121
781;Katrina;McPartland;F;2012-08-29;2;0;3;83
782;Waverly;Rateliff;F;2011-04-16;3;0;1;69
783;Cary;Heslop-Harrison;F;2011-10-20;3;1;3;15
784;Charley;Tiger;F;2013-04-26;1;0;1;89
785;Zeph;Cain;M;2010-01-13;4;1;1;50
786;Jerry;Butter;F;2011-06-17;3;1;2;7
787;Clifton;Scott;M;2007-05-01;7;1;1;6
788;Charlton;Crossley;M;2011-01-22;3;1;2;114
789;Delaney;Washburn;M;2013-08-09;1;0;2;24
790;Rosaleen;Arthur;F;2010-06-05;4;1;0;11
791;Eden;Staunton;M;2011-08-20;3;1;1;36
792;Syd;Conlee;M;2010-02-08;4;1;3;6
793;Godfrey;Allitt;M;2008-11-17;6;1;3;124
794;Oscar;Kettle;M;2012-03-03;2;0;3;68
795;Nathanael;Trotter;M;2007-10-04;7;1;1;94
796;Ev;Blant;M;2007-08-06;7;0;0;4
797;Kira;Hughson;F;2012-07-04;2;0;0;75
798;Melanie;Tickner;F;2011-08-30;3;1;1;107
799;Viola;Kerk;F;2008-07-26;6;1;1;121
800;Jessie;Hurndall;F;2008-08-03;6;1;3;17
801;Ash;Beach;M;2008-04-17;6;1;2;102
802;Nolan;Byfield;M;2010-09-29;4;1;3;52
803;Christina;Haigh;F;2011-12-11;3;1;3;31
804;Benn;Hiett;M;2012-06-20;2;0;2;114
805;Vivian;Lyons;F;2013-06-18;1;0;0;35
806;Becca;Heard;F;2012-12-06;2;0;3;93
807;Rosie;Glover;F;2012-06-05;2;0;1;49
808;Sunngifu;Slowey;F;2012-06-02;2;0;1;7
809;Ashley;Spain;F;2011-01-09;3;0;3;97
810;Arnold;Dering;M;2009-02-07;5;1;2;16
811;Arliss;Hampson;M;2011-06-05;3;1;0;10
812;Patrice;Head;F;2013-09-23;1;0;3;3
813;Larissa;Squirrell;F;2011-01-28;3;1;3;27
814;Leonard;Lamb;M;2012-01-04;2;0;1;72
815;Quendrida;Berwick;F;2007-05-22;7;1;1;71
816;Gloria;Rex;F;2007-01-04;7;1;1;25
817;Paris;Wale;F;2012-04-27;2;0;1;11
818;Leonora;Sosebee;F;2008-10-30;6;1;1;37
819;Ultan;Plimpton;M;2013-12-30;1;0;0;108
820;Tammy;Combe;F;2010-08-06;4;1;2;73
821;Maynard;Slack;M;2010-02-24;4;1;2;20
822;Melissa;Needham;F;2008-03-07;6;1;3;105
823;Guy;Tilby;M;2007-07-24;7;1;2;32
824;Clarice;Crossley;F;2007-10-12;7;1;0;73
825;Palmer;Haver;F;2008-06-22;6;1;1;103
826;Jedediah;Thackeray;M;2010-10-27;4;1;2;0
827;Becca;Niccol;F;2007-11-01;7;1;3;95
828;Shelley;Walker;F;2008-06-09;6;1;3;39
829;Bobby;Luckham;F;2010-12-07;4;1;0;45
830;Jayne;Bale;F;2009-10-28;5;1;2;113
831;Mary Belle;Cusden;F;2011-07-26;3;1;0;93
832;Millicent;Keith-Lucas;F;2007-06-04;7;1;3;21
833;Carry;Sargeant;F;2009-03-16;5;1;3;65
834;Vicary;Eyman;M;2012-08-10;2;0;3;86
835;Griffin;Ponting;M;2009-02-13;5;1;1;50
836;Posy;Foster;M;2009-03-30;5;1;2;56
837;Mary Belle;Urie;F;2007-07-26;7;1;0;89
838;Emma;Parkins;F;2007-05-29;7;1;1;37
839;Bud;Owen;M;2010-05-06;4;1;0;84
840;Noah;Herson;M;2009-09-15;5;1;1;46
841;Amy;Anderson;F;2011-02-23;3;1;1;35
842;Gia;Joslin;F;2009-12-16;5;1;1;19
843;Isa;Willard;F;2010-10-25;4;1;1;91
844;Ray;Pye-Smith;M;2009-06-07;5;1;2;14
845;Bettina;Gotts;F;2013-01-20;1;0;2;63
846;Norman;Meggott;M;2008-07-16;6;1;3;10
847;Gabriel;Pepperdine;M;2009-09-27;5;1;0;14
848;Wilma;Allyson;F;2009-07-10;5;0;3;43
849;Cecily;Battley;F;2009-04-22;5;1;0;81
850;Zabdiel;Renssalaer;M;2012-06-17;2;0;2;114
851;Gage;Pitzen;F;2010-12-29;4;1;3;93
852;Violet;O'Dea;F;2009-11-18;5;1;2;1
853;Algernon;Holmes;M;2009-05-17;5;1;2;100
854;Colleen;Prettejohn;F;2011-12-04;3;1;1;125
855;Tallulah;Rundle;F;2013-02-13;1;0;2;107
856;Lewis;Green;M;2013-11-02;1;0;2;102
857;Colin;Barnet;M;2009-04-15;5;1;3;96
858;Willy;Asquith;M;2010-03-05;4;0;1;70
859;Erastus;Crosby;M;2009-07-13;5;1;1;92
860;Wilfred;Leith;M;2008-06-16;6;1;0;82
861;Felicity;Calnan;F;2012-04-27;2;0;2;123
862;Paula;Stuckey;F;2007-03-05;7;1;2;121
863;Carol Ann;Hickman;F;2012-05-01;2;0;2;15
864;Clive;McKercher;M;2009-02-04;5;1;2;0
865;Carmelita;Irish;F;2010-06-28;4;1;2;37
866;Danna;Best;F;2009-07-22;5;1;1;13
867;Esther;Cockerell;F;2007-01-05;7;1;1;89
868;Jedediah;Hawthorne;M;2007-08-08;7;1;3;24
869;Nigel;Petric;M;2010-12-01;4;1;0;40
870;Woodruff;Busby;M;2012-10-18;2;0;2;22
871;Carlena;Cullison;F;2013-03-18;1;0;1;23
872;Deb;Bott;F;2007-06-21;7;1;1;25
873;Zachary;Babbington;M;2013-06-07;1;0;3;34
874;Miley;Jenner;F;2008-01-08;6;1;0;97
875;Roscoe;Blalock;M;2012-10-31;2;0;1;60
876;Merle;Topp;M;2010-06-23;4;1;1;38
877;Lilla;Windle;F;2008-04-07;6;1;2;45
878;Madge;Pool;F;2010-12-09;4;1;3;37
879;Lily;Calvert;F;2008-05-09;6;1;1;109
880;Kelly;Clairmont;M;2009-01-16;5;1;2;86
881;Clifton;O'Hara;M;2012-03-05;2;0;2;20
882;Dulcie;Bowers;F;2009-08-15;5;1;1;55
883;Arliss;Simmons;M;2013-02-13;1;0;1;76
884;May;Anstey;F;2011-01-02;3;1;3;95
885;Heather;Cameron;F;2009-03-26;5;1;3;113
886;Carson;Pastor;F;2009-09-11;5;1;0;69
887;Chadwick;McHugh;M;2010-06-11;4;1;3;32
888;Rodney;Fruean;M;2009-08-24;5;0;0;118
889;Harmony;Tanqueray;F;2013-03-19;1;0;3;89
890;Yasmin;Sampson;F;2012-02-08;2;0;2;117
891;Bianca;Miller;F;2011-11-13;3;1;0;77
892;Petra;Rea;F;2009-05-29;5;0;2;85
893;Viola;Kincannon;F;2007-04-26;7;1;3;15
894;Matthias;Natt;M;2010-04-23;4;1;3;68
895;Ephraim;Barnes;M;2013-12-02;1;0;1;34
896;Gwenda;Sharland;F;2007-05-18;7;1;0;47
897;Helena;Ogilvy;F;2009-05-14;5;1;1;91
898;Bridget;Cortright;F;2012-07-03;2;0;0;97
899;Angie;Scobie;F;2009-06-16;5;1;2;3
900;Ford;Jantz;M;2011-02-10;3;1;1;0
901;Janie;Miller;F;2008-03-24;6;1;1;99
902;Hale;Buckland;M;2012-09-27;2;0;3;118
903;Eadgifu;Minhinnick;F;2007-06-09;7;1;0;113
904;Arnaut;Wallage;M;2007-11-06;7;1;2;30
905;Gwen;Summerfield;F;2007-04-07;7;1;1;11
906;Tyra;Ayris;F;2008-02-25;6;1;3;85
907;Eustace;Woolery;M;2010-11-09;4;1;1;6
908;Ana;Batts;F;2007-05-13;7;1;2;9
909;Ernie;Stansby;M;2007-09-27;7;1;1;60
910;Cole;Yerburgh;M;2012-03-29;2;0;0;68
911;Mac;Carpenter;M;2013-05-25;1;0;1;44
912;Roger;Werkheiser;M;2011-03-18;3;1;0;14
913;Elijah;Covey-Crump;M;2011-05-03;3;1;2;32
914;Mel;Reston;M;2007-11-03;7;1;0;24
915;Gavin;Fairall;M;2011-10-17;3;1;3;76
916;Loretta;Lard;F;2011-11-18;3;1;1;79
917;Jared;Rice-Oxley;M;2011-09-15;3;1;1;84
918;Elle;Downsborough;F;2007-09-02;7;1;3;89
919;Gunner;Gillies;M;2013-02-11;1;0;1;34
920;Lincoln;Brooks;M;2012-04-04;2;0;2;102
921;Sebastian;Glavin;M;2007-10-24;7;1;0;56
922;Lois;Woodcock;F;2013-05-10;1;0;0;93
923;Canute;Crofts;M;2011-04-10;3;1;1;70
924;Chas;Parkes;M;2009-03-01;5;1;3;86
925;Gail;Moody;F;2011-08-06;3;1;3;103
926;Maya;Yabsley;F;2012-09-03;2;0;0;99
927;Hugo;Whitehead;M;2012-08-29;2;0;0;120
928;Ruby;Tollemache;F;2011-02-19;3;1;1;55
929;Daniel;Austen;M;2007-04-23;7;1;0;50
930;Simon;Soulsby;M;2008-12-10;6;1;0;28
931;Sam;Egerton;F;2009-07-07;5;1;3;77
932;Matthew;Woodard;M;2009-01-08;5;1;2;2
933;Odin;Crier;M;2011-05-31;3;1;2;124
934;Austen;Bayfield;M;2009-05-02;5;1;1;2
935;Nettie;Younge;F;2010-12-20;4;1;2;89
936;Quincy;Nickson;M;2008-03-14;6;1;3;82
937;Johnny;Higham;F;2010-07-17;4;1;0;21
938;Alexis;Collier;F;2011-06-16;3;1;3;67
939;Elisha;Waite;M;2009-10-25;5;1;3;2
940;Kara;Summerhayes;F;2011-01-09;3;1;2;71
941;Priscilla;Muir;F;2011-02-07;3;1;0;81
942;Melvin;Sharland;M;2008-12-10;6;1;0;98
943;Aldred;Twelvetrees;M;2012-02-09;2;0;0;122
944;Hazel;Eley;F;2007-04-10;7;1;0;5
945;Seth;Leuchars;M;2011-02-05;3;1;2;32
946;Carly;Bain;F;2010-04-29;4;1;3;45
947;Rembrandt;Mansfield;M;2007-02-28;7;1;3;84
948;Sylvia;Seabron;F;2012-08-11;2;0;2;99
949;Amadeus;Dilley;M;2010-01-21;4;1;3;36
950;Ruby;Mayhall;F;2013-08-08;1;0;3;27
951;Sidney;Bence;M;2013-07-17;1;0;0;114
952;Woodruff;Lovett;M;2013-12-01;1;0;1;40
953;Chuck;Danahy;M;2007-02-10;7;0;2;92
954;Yvonne;Stetson;F;2008-06-06;6;1;2;37
955;Eden;Durant;F;2009-12-18;5;0;0;83
956;Jackson;Mebane;M;2013-07-01;1;0;2;44
957;Marina;Cowley;F;2011-05-24;3;1;2;63
958;Christine;Creelman;F;2012-04-24;2;0;2;97
959;Andrew;Myers;M;2009-08-16;5;0;0;42
960;Horace;Babel;M;2008-04-06;6;1;0;100
961;Tonja;Jephson;F;2007-10-25;7;1;1;73
962;Nowell;Gilliam;M;2007-08-24;7;1;3;114
